Thumb,IndexFinger,MiddleFinger,RingFinger,LittleFinger,accelerometer_x,accelerometer_y,accelerometer_z,temperature,gyro_x,gyro_y,gyro_z,Gesture
415,308,360,249,255,11608,12076,-1824,29.42,-729,-552,316,0
415,309,360,250,256,11484,12500,-1316,29.47,-716,-384,-57,0
415,309,361,250,257,11680,11680,-2288,29.42,-582,-197,176,0
415,311,362,251,259,11648,11688,-2060,29.47,-692,-227,35,0
415,311,362,251,258,11736,11752,-2156,29.52,-708,-145,-13,0
415,311,363,251,259,11860,11700,-2208,29.47,-865,-88,-76,0
415,312,363,252,260,11804,11608,-1940,29.47,-701,-210,-88,0
415,313,364,252,261,11932,11528,-1976,29.52,-672,-109,8,0
416,313,364,253,261,11828,11528,-1952,29.47,-597,-63,-110,0
415,314,365,253,262,11864,11616,-2112,29.42,-666,-166,-3,0
415,314,365,254,262,12128,11444,-2044,29.52,-659,-242,87,0
416,315,365,254,263,11964,11416,-2080,29.47,-651,-173,51,0
415,315,366,254,263,11960,11612,-1784,29.42,-654,-194,59,0
416,315,366,255,263,11808,11604,-1872,29.42,-794,-97,32,0
415,316,367,255,264,11972,11568,-1844,29.47,-707,-149,1,0
415,316,367,255,265,11884,11860,-1684,29.52,-611,-149,-31,0
415,316,367,256,265,11960,11400,-1820,29.42,-681,-132,-98,0
415,316,368,256,265,11992,11528,-1500,29.47,-566,-361,45,0
415,317,368,257,266,12080,11384,-1500,29.42,-598,-55,-34,0
415,317,368,257,266,12308,11268,-1580,29.42,-722,-195,34,0
415,317,369,257,267,12348,11476,-1680,29.42,-659,9,18,0
416,317,369,258,267,12428,11408,-1540,29.42,-746,-165,-67,0
416,318,369,258,267,12452,11072,-1704,29.47,-632,-188,40,0
416,318,369,258,268,12480,11064,-1636,29.47,-745,-252,-68,0
416,318,370,259,268,12428,11232,-1732,29.38,-710,-131,-4,0
416,318,370,259,268,12444,11276,-1924,29.33,-531,-35,-343,0
416,319,370,259,269,12248,11120,-2172,29.33,-790,-407,446,0
416,319,370,259,269,12832,10444,-2340,29.42,-716,-734,334,0
416,319,371,260,270,12580,10988,-2312,29.33,-932,-350,118,0
416,319,371,260,270,12664,10848,-1984,29.33,-655,-126,-74,0
416,319,371,260,270,12596,10760,-1968,29.33,-673,-124,-71,0
416,319,371,260,270,12612,10980,-1736,29.42,-681,-162,-107,0
416,319,372,261,271,12452,11636,-2212,29.38,-599,-329,98,0
416,320,372,261,271,12460,11112,-1956,29.52,-619,-197,-205,0
416,320,372,261,272,12824,10728,-2100,29.33,-681,-89,-93,0
417,320,373,261,272,12680,10996,-2180,29.47,-656,-230,-63,0
417,320,373,261,272,12628,10912,-2200,29.33,-207,61,-195,0
417,320,373,262,273,12556,11168,-1868,29.28,-724,-237,-18,0
417,320,373,262,273,12620,10916,-1880,29.38,-727,-156,177,0
417,321,373,262,273,12660,10984,-1928,29.28,-653,-200,-15,0
417,321,374,262,274,12512,11080,-1876,29.28,-713,-183,52,0
417,321,374,262,274,12628,10928,-1848,29.42,-747,-171,-44,0
417,321,374,263,274,12644,11000,-1952,29.28,-624,-174,-110,0
417,322,374,263,275,12676,10912,-1744,29.38,-736,-100,-80,0
417,322,375,263,275,12752,10712,-1740,29.28,-513,-140,-96,0
418,322,375,263,275,12700,10748,-1848,29.38,-678,-323,15,0
418,322,375,263,276,12848,10636,-2300,29.28,-647,-264,-55,0
417,322,375,263,276,12876,10668,-2012,29.33,-633,-269,93,0
418,322,375,264,276,12836,10872,-2116,29.38,-621,-21,1,0
418,323,375,264,276,12936,10716,-1972,29.38,-757,-81,118,0
418,322,375,264,277,13016,10560,-1928,29.28,-1746,-488,-2,0
418,323,375,264,277,13160,10512,-1508,29.38,-631,-258,-4,0
418,323,376,264,278,12924,10736,-1748,29.24,-670,-89,-125,0
418,323,376,265,278,13104,10588,-1664,29.38,-635,-124,-54,0
418,323,376,265,278,13068,10520,-1576,29.33,-685,-207,-123,0
418,323,376,265,278,12976,10472,-1788,29.38,-682,-149,-4,0
418,323,376,265,278,13004,10348,-1716,29.33,-728,-214,-248,0
418,324,376,265,278,12920,10420,-1688,29.33,-593,-501,298,0
418,323,377,265,278,12884,10752,-1928,29.33,-751,129,-466,0
418,324,377,265,279,12828,11012,-1672,29.38,-530,-239,197,0
418,324,377,266,279,12744,11020,-1668,29.42,-884,-89,-11,0
418,324,377,266,279,12820,10652,-2612,29.38,-139,442,-460,0
418,324,377,266,279,12944,10820,-1780,29.38,-766,-349,-85,0
418,324,377,266,279,12620,11224,-1812,29.42,-977,-106,-655,0
418,324,378,266,279,13236,10408,-1968,29.38,-604,303,-865,0
418,324,378,266,280,12920,10364,-1800,29.28,-581,-433,289,0
417,324,378,266,280,12252,11648,-1148,29.42,-832,-266,125,0
418,324,378,267,280,12564,10772,-2200,29.33,-450,-96,-132,0
417,325,378,266,280,12704,10720,-1960,29.42,-676,-164,-687,0
418,325,378,267,280,12768,10876,-2012,29.38,-688,-102,-15,0
418,325,378,267,280,12692,11120,-1572,29.42,-773,-407,14,0
418,325,379,267,280,12808,10808,-1864,29.38,-814,121,-706,0
417,326,379,267,281,12948,10704,-1744,29.38,-681,-233,282,0
418,325,379,267,281,12208,11524,-1560,29.47,-623,-219,-114,0
417,326,379,267,281,12800,10628,-1924,29.42,-414,-447,261,0
417,326,379,267,281,12352,10740,-424,29.42,-700,-1051,890,0
417,326,379,267,282,12276,11368,-1124,29.47,-657,-118,-438,0
417,326,379,268,282,12680,10528,-1980,29.38,-937,-34,-261,0
417,326,379,268,282,11852,11408,-1536,29.42,-852,-307,166,0
417,326,380,268,282,12336,11592,-1912,29.33,-888,-190,170,0
417,326,380,268,282,12268,11364,-1988,29.42,-723,-75,-191,0
416,327,380,268,282,12360,11056,-1740,29.38,-709,-177,164,0
416,327,380,268,283,12396,11168,-1868,29.38,-654,-199,86,0
405,374,453,347,375,5344,-4420,16144,28.29,-1059,-608,-42,0
403,372,451,345,372,5352,-4612,16232,28.25,-746,-293,37,0
403,372,451,346,373,5308,-4700,16272,28.39,-675,-263,-47,0
406,386,423,333,374,-1872,8296,32767,28.29,-32768,25345,12906,0
407,380,429,346,382,4516,-4264,16448,28.2,-546,-212,-161,0
407,380,451,342,378,4604,-4388,16684,28.29,-642,-109,-61,0
405,380,450,344,380,4528,-4372,16160,28.29,-186,-130,-155,0
417,372,452,357,397,4388,-2188,16716,28.34,-1424,91,556,0
417,421,476,404,420,1880,-1904,18592,28.29,2236,2701,-1215,0
500,498,497,460,423,908,1344,18432,28.39,-1147,-3024,-2987,0
440,424,474,390,421,340,-3640,15760,28.39,9294,-7571,-1202,0
446,433,477,404,418,536,288,15248,28.34,1405,695,1199,0
444,433,477,405,421,-264,1176,18372,28.44,-9230,775,-227,0
438,406,469,393,413,3096,-6160,16328,28.34,1678,-3965,-898,0
395,408,470,398,396,9088,-3684,14788,28.39,-1712,-342,-416,0
403,410,464,397,396,8008,-3848,15364,28.34,-448,-397,-73,0
405,411,465,397,396,7916,-3840,15328,28.29,-660,-182,-5,0
406,411,467,397,396,7964,-3924,15368,28.39,-823,16,-4,0
406,411,468,397,396,8112,-4092,15236,28.39,-687,-125,-118,0
407,411,462,397,396,7792,-3940,15372,28.39,-513,-393,-61,0
408,410,464,396,396,7884,-3916,15348,28.39,-619,-242,-18,0
408,410,458,396,396,8000,-3896,15236,28.44,-642,-213,-42,0
407,410,466,396,396,7888,-3920,15324,28.44,-629,-254,-9,0
409,410,466,396,396,7908,-3860,15236,28.44,-664,-185,-13,0
407,410,467,396,396,7904,-3868,15304,28.48,-633,-235,-17,0
409,410,465,396,396,7872,-3856,15304,28.48,-616,-223,-9,0
409,410,448,396,396,7772,-3896,15244,28.53,-674,-200,-16,0
410,410,458,396,396,7932,-3928,15368,28.53,-726,-111,-3,0
410,410,462,396,396,7848,-3892,15348,28.53,-658,-237,-16,0
410,409,442,396,396,7912,-3912,15484,28.48,-648,-187,-1,0
409,409,467,395,396,7828,-3904,15400,28.53,-601,-267,-39,0
410,409,466,395,396,7824,-3900,15396,28.53,-702,-171,15,0
411,410,463,395,396,7884,-3928,15288,28.48,-602,-253,6,0
411,410,467,396,395,7888,-3916,15276,28.58,-646,-180,-13,0
411,409,443,395,395,7884,-3920,15348,28.58,-619,-275,30,0
413,409,463,395,395,7844,-3896,15272,28.53,-706,-172,-41,0
411,409,462,395,395,7964,-3844,15344,28.48,-623,-214,-22,0
412,409,465,395,395,7868,-3864,15272,28.58,-626,-179,-5,0
412,409,465,395,395,7952,-3928,15500,28.58,-588,-257,38,0
412,409,463,395,395,7924,-4004,15500,28.58,-603,-249,-16,0
412,409,466,394,395,7960,-3956,15368,28.53,-633,-202,-40,0
412,409,464,394,395,7988,-3860,15308,28.62,-664,-174,-33,0
411,409,459,395,395,7936,-3916,15364,28.62,-698,-218,-22,0
414,409,451,394,395,7984,-3904,15216,28.62,-661,-181,-6,0
413,408,464,394,395,7904,-3968,15300,28.62,-586,-230,-6,0
413,409,460,394,395,8000,-3912,15380,28.62,-613,-212,15,0
410,409,438,394,395,7996,-3932,15400,28.67,-626,-203,-37,0
413,409,465,394,395,7824,-3840,15252,28.62,-574,-312,-11,0
415,409,466,394,395,7876,-3880,15388,28.62,-675,-186,-21,0
413,409,462,394,394,8036,-3832,15348,28.58,-684,-145,-24,0
413,408,466,394,395,7948,-3920,15304,28.67,-657,-186,-29,0
413,408,464,394,394,7992,-3896,15300,28.62,-725,-150,-30,0
412,409,465,394,394,7896,-3916,15476,28.67,-634,-218,-16,0
414,408,466,394,394,7852,-3884,15300,28.62,-635,-211,-28,0
412,408,467,393,394,7884,-3880,15468,28.67,-654,-194,-11,0
413,409,467,393,394,7904,-3912,15388,28.72,-670,-171,-31,0
406,408,461,393,395,7904,-3944,15356,28.72,-881,150,-177,0
394,401,457,389,388,8564,-4364,14920,28.72,-730,-53,7,0
395,401,458,389,388,8520,-4360,14920,28.67,-638,-220,-24,0
395,401,458,389,389,8520,-4428,14852,28.67,-659,-201,-4,0
395,402,458,389,389,8540,-4336,14964,28.62,-643,-230,-20,0
395,402,458,389,389,8528,-4388,14860,28.72,-665,-210,-19,0
396,402,458,389,389,8612,-4372,14948,28.67,-657,-193,-11,0
396,402,459,389,389,8632,-4300,14872,28.72,-624,-197,-13,0
396,402,458,389,389,8512,-4480,14960,28.67,-658,-221,-49,0
396,402,458,389,389,8612,-4264,14844,28.77,-658,-196,-19,0
396,402,458,389,389,8648,-4300,14868,28.72,-647,-191,8,0
396,402,458,389,389,8524,-4408,14956,28.72,-648,-229,-4,0
396,402,458,389,389,8540,-4376,14776,28.67,-684,-210,-15,0
396,402,459,389,389,8536,-4292,14956,28.67,-647,-202,-7,0
396,402,459,389,389,8504,-4328,14896,28.77,-626,-227,-28,0
396,402,459,389,389,8544,-4340,14892,28.72,-653,-211,-30,0
397,402,459,389,389,8496,-4372,14968,28.77,-654,-191,-21,0
396,402,459,389,389,8564,-4292,14840,28.67,-657,-213,22,0
397,402,459,389,390,8620,-4432,14816,28.72,-639,-204,0,0
396,402,459,389,389,8588,-4372,14772,28.77,-688,-192,-18,0
397,402,459,389,389,8520,-4312,14828,28.67,-650,-214,-27,0
396,402,460,389,389,8468,-4296,14912,28.81,-659,-188,-19,0
396,402,459,388,389,8476,-4340,14916,28.72,-646,-195,-24,0
396,402,459,389,389,8544,-4300,14828,28.77,-630,-206,-17,0
396,402,459,388,389,8608,-4400,14900,28.72,-648,-214,-3,0
397,402,459,389,389,8528,-4452,14924,28.81,-643,-223,-20,0
397,403,460,388,389,8524,-4320,14908,28.86,-651,-214,-35,0
396,403,459,388,389,8428,-4404,14888,28.77,-674,-204,11,0
397,402,460,388,389,8552,-4432,14892,28.81,-650,-220,-13,0
397,402,460,388,389,8484,-4316,14968,28.86,-631,-217,-8,0
397,403,459,388,389,8600,-4400,14948,28.81,-649,-206,-5,0
397,403,460,388,389,8624,-4340,14792,28.77,-639,-207,-22,0
396,403,460,388,389,8520,-4400,14836,28.67,-654,-208,-14,0
397,403,459,388,389,8640,-4380,14892,28.77,-683,-216,-14,0
397,403,459,388,389,8608,-4384,14808,28.72,-634,-238,-30,0
396,402,459,388,389,8616,-4452,14868,28.77,-600,-286,-41,0
396,402,459,388,389,8664,-4416,14680,28.81,-628,-176,29,0
396,402,459,388,388,8764,-4392,14752,28.86,-659,-238,7,0
395,401,459,388,388,8844,-4340,14744,28.81,-606,-197,-40,0
395,401,459,388,388,8796,-4392,14780,28.86,-616,-220,2,0
395,401,459,387,388,8736,-4496,14784,28.81,-665,-155,-49,0
395,401,459,387,388,8836,-4452,14664,28.81,-649,-176,-16,0
396,401,459,387,388,8740,-4448,14736,28.67,-620,-211,-25,0
366,417,464,381,390,-5196,-1048,16128,27.82,-695,-268,-59,0
367,417,464,381,389,-5408,-1136,16212,27.82,-665,-270,-30,0
368,417,463,381,390,-5320,-1108,16052,27.92,-600,-176,7,0
368,417,464,381,389,-5420,-1160,16104,27.87,-624,-220,-4,0
369,417,463,381,389,-5416,-1028,16120,27.87,-618,-243,-37,0
369,417,463,380,390,-5200,-1160,16064,27.87,-618,-270,-9,0
370,417,463,380,389,-5380,-996,16068,27.87,-619,-204,39,0
372,417,461,380,389,-5376,-1032,16000,27.87,-623,-88,82,0
372,416,460,379,388,-5060,-904,16120,27.87,-636,-251,-54,0
379,315,390,304,314,15564,-876,7904,28.53,-597,-140,72,1
380,315,390,304,314,15676,-160,8112,28.53,-395,220,378,1
379,307,390,304,314,15440,-824,8624,28.58,-643,-226,-14,1
380,307,391,303,315,15632,-692,8252,28.44,-754,-347,91,1
380,308,391,304,314,15536,-1028,8328,28.53,-656,-276,71,1
380,298,390,304,314,15572,-616,8548,28.39,-498,21,-16,1
378,328,391,304,313,14108,5936,9128,28.48,-2166,-1354,393,1
375,318,391,302,311,10240,4312,11128,28.53,1673,8594,-7075,1
372,324,396,299,299,5788,14248,6512,28.58,-513,-245,-55,1
376,327,395,301,316,15836,4452,10160,28.53,-8351,-3104,9540,1
379,328,395,304,315,15944,-888,7608,28.58,-935,431,-50,1
379,328,394,304,315,15920,-1040,7420,28.67,-783,-52,-102,1
379,328,395,305,309,15852,-880,7440,28.58,-444,-253,22,1
379,328,395,305,312,15700,-1008,7828,28.58,-843,91,90,1
379,328,395,305,311,15828,-1112,7812,28.39,-602,-192,-78,1
379,328,395,305,312,15736,-1052,7872,28.53,-635,-276,-100,1
379,328,395,305,312,15768,-1000,7864,28.53,-649,-242,-90,1
379,328,395,305,312,15648,-1172,7820,28.53,-673,-195,23,1
380,328,395,305,312,15788,-1200,7788,28.67,-596,-191,-75,1
380,328,395,305,312,15704,-1256,7876,28.58,-620,-222,-56,1
380,328,395,305,312,15792,-1172,7896,28.67,-707,-229,-4,1
379,328,395,305,312,15760,-1196,7960,28.67,-585,-134,70,1
379,328,395,305,312,15692,-1184,7936,28.58,-539,-204,-6,1
379,328,395,306,312,15776,-1244,7796,28.67,-607,-209,-39,1
379,328,395,305,312,15752,-1168,7920,28.62,-739,-229,-92,1
379,328,395,305,312,15712,-1288,7864,28.58,-689,-219,-49,1
379,328,395,305,312,15756,-1220,8044,28.53,-595,-112,-25,1
379,328,395,306,313,15740,-1168,7900,28.62,-625,-190,-58,1
379,328,395,305,313,15708,-1268,7920,28.53,-726,-309,-74,1
337,516,343,244,265,15312,-1412,7644,28.62,-1036,164,-1691,1
336,519,352,255,262,15520,-1000,8444,28.62,-904,-359,-16,1
341,519,355,258,264,15496,-1048,8696,28.58,-505,-312,29,1
343,518,357,260,266,14524,1944,10348,28.67,-1447,269,-648,1
342,453,356,262,268,14064,-2020,10676,28.77,-2019,716,479,1
345,448,358,263,270,13952,-2184,9804,28.67,-4918,1996,51,1
346,503,361,264,270,14224,-296,10740,28.72,-161,276,-108,1
347,462,361,265,271,14204,-2372,10260,28.58,-780,8,46,1
346,460,361,265,272,13760,-4160,10144,28.67,-6833,1814,-580,1
350,454,360,266,272,13032,-7048,10472,28.67,410,-1005,231,1
349,499,366,269,274,14532,120,9796,28.67,6983,-1363,-690,1
353,511,365,269,275,14828,3200,7960,28.67,-1107,1776,439,1
355,510,367,271,277,14016,2012,10260,28.72,-5186,159,-1648,1
356,464,364,272,279,13872,-2332,10916,28.62,-1958,-122,-142,1
358,468,365,274,282,13604,-3768,9960,28.77,1026,59,591,1
359,442,368,275,282,13936,-1944,10756,28.81,-1222,273,-292,1
357,493,368,275,281,14840,824,9748,28.72,2823,-1395,197,1
356,492,368,275,282,15988,-24,7444,28.62,-644,-411,425,1
357,494,369,274,282,15844,324,7932,28.72,-888,-23,21,1
357,493,369,275,282,15860,-304,7896,28.67,-592,-68,86,1
358,492,369,274,282,15816,-416,7932,28.67,-573,-55,82,1
358,492,369,275,282,15716,-312,7696,28.67,-531,-186,-21,1
358,491,370,275,282,15764,-432,8212,28.77,-658,-185,-3,1
358,491,370,275,282,15668,-384,7828,28.72,-813,-216,-31,1
358,480,370,275,282,15600,-476,7964,28.72,-591,-303,48,1
358,491,370,276,282,15796,-564,7876,28.72,-662,-145,-111,1
358,493,370,276,282,15660,-532,7780,28.77,-657,-191,-14,1
358,493,370,277,282,15808,-440,7848,28.77,-482,-11,89,1
358,493,370,276,282,15832,-408,7964,28.77,-591,-90,-114,1
358,494,370,276,282,15748,-544,8080,28.77,-673,-184,5,1
358,494,370,276,283,15708,-448,7968,28.77,-672,-303,12,1
358,493,371,276,283,15716,-704,7960,28.77,-803,-270,10,1
358,494,371,277,283,15672,-116,8316,28.86,-735,-247,154,1
358,494,371,277,283,15572,-572,8200,28.77,-693,-169,-95,1
358,493,371,277,283,15564,-564,8336,28.72,-665,-330,-20,1
358,493,371,277,283,15752,-508,8056,28.77,-522,110,217,1
358,493,371,277,283,15768,-1040,7580,28.77,-114,-758,70,1
358,489,371,277,283,15720,-964,7768,28.77,-367,-199,206,1
358,493,371,277,283,15684,-940,7860,28.77,-342,-50,91,1
358,494,372,277,283,15824,-1000,7788,28.77,-536,-111,114,1
358,490,371,277,283,15920,-1132,7832,28.81,-703,-254,-63,1
358,488,371,277,284,15656,-960,7848,28.86,-708,-198,-27,1
358,470,372,277,284,15644,-1344,7856,28.81,-1065,-672,271,1
358,436,372,277,284,15416,-892,8392,28.77,-1410,-72,-663,1
359,454,372,278,284,15348,-1080,8660,28.77,-816,-475,182,1
358,493,372,278,284,15548,-692,8604,28.81,-653,-271,-102,1
358,493,372,278,284,15480,-1104,8168,28.77,-606,-114,14,1
359,491,372,277,284,15520,-1036,8364,28.81,-729,-180,-33,1
358,468,372,278,284,15516,-964,8404,28.77,-686,-248,-28,1
358,446,372,278,284,15528,-840,8412,28.86,-636,-126,8,1
359,458,372,278,284,15512,-1064,8388,28.86,-673,-303,10,1
359,476,373,278,285,15416,-1336,8468,28.77,-665,-621,-34,1
359,467,372,278,285,15508,-1036,8220,28.81,-743,-130,-312,1
359,482,371,278,285,15320,-680,8700,28.81,-476,-218,268,1
359,483,373,279,284,15372,-872,8844,28.86,-748,-32,201,1
359,484,373,278,285,15452,-1244,8424,28.95,-732,-254,25,1
359,484,373,278,285,15556,-1088,8356,28.91,-692,-111,-22,1
359,484,372,277,285,15436,-1072,8524,28.91,-641,-261,-9,1
359,483,373,279,285,15356,-1012,8436,28.86,-568,-228,-2,1
359,483,373,279,285,15280,-1100,8564,28.86,-762,-187,56,1
359,473,373,278,285,15480,-864,8572,28.91,-684,-174,51,1
359,472,373,279,285,15384,-824,8708,28.86,-673,-212,-5,1
359,468,373,279,285,15420,-904,8400,28.86,-757,-302,-99,1
359,469,373,279,285,15484,-1124,8328,28.86,-286,1113,-2044,1
359,474,374,279,286,15220,-68,8880,28.77,-883,-360,109,1
359,475,374,279,285,15344,-536,8676,28.95,-736,-328,-48,1
359,474,374,279,285,15364,-324,8688,28.95,-540,-54,72,1
359,473,374,279,286,15272,-504,8724,28.86,-593,-361,-48,1
359,474,374,279,286,15428,-672,8624,28.91,-640,-261,8,1
360,473,374,279,286,15356,-656,8704,28.86,-676,-138,13,1
359,474,374,280,286,15360,-680,8776,29.05,-708,-229,15,1
359,305,366,273,330,14520,8568,280,26.69,-874,-205,0,1
360,305,366,274,329,14332,8964,220,26.69,-966,-158,-154,1
359,304,366,274,329,13804,9504,1180,26.74,-708,30,-436,1
360,305,366,274,327,13468,9568,1344,26.79,-1397,-411,-556,1
361,308,367,275,329,12968,9960,1168,26.69,-700,-171,-156,1
412,475,438,353,396,13608,11444,1640,26.79,1348,2682,-1775,1
294,511,323,217,233,11892,8992,6328,26.69,-8941,-17551,10155,1
284,511,318,216,238,14852,5732,4992,26.79,-532,-148,-248,1
291,509,308,225,247,14812,6476,7324,26.65,-793,592,-253,1
296,507,325,229,252,14272,7812,7272,26.69,-751,-352,-13,1
298,506,329,231,254,14028,7484,6740,26.69,-1004,-329,-196,1
301,504,330,234,256,13548,7644,7736,26.55,-804,-83,-362,1
302,505,332,233,257,13836,8184,5896,26.69,-1156,67,-544,1
302,505,334,234,258,13928,8252,6196,26.69,-781,-619,-64,1
302,504,334,235,260,13908,8464,6528,26.65,-858,-577,-163,1
301,504,335,235,260,13740,8168,6776,26.74,-644,44,-31,1
297,503,335,236,261,13480,8376,6420,26.6,-1655,-1680,549,1
297,503,335,236,262,13836,8172,6340,26.69,-712,-84,-218,1
298,502,336,236,263,13708,8168,7144,26.69,-809,-197,-27,1
298,502,336,237,264,13456,8416,6828,26.65,-630,-109,-91,1
298,503,336,237,265,13748,8252,6984,26.74,-621,205,-53,1
298,502,336,237,265,13472,8140,6996,26.65,-599,-287,93,1
281,502,337,237,264,13488,9348,5764,26.65,-339,407,-2571,1
302,501,337,238,264,11020,9816,7588,26.74,-511,-1355,-1692,1
322,438,333,242,251,10736,5884,13020,26.79,-6172,-16482,260,1
324,503,337,244,270,11860,5908,10240,26.65,187,-3232,2386,1
323,502,338,245,267,11080,7892,10500,26.74,50,-130,-333,1
322,501,338,245,267,10664,7788,11124,26.79,-745,-303,-101,1
321,499,339,245,264,10616,8364,11312,26.84,-676,148,163,1
321,498,339,245,259,10572,8596,10776,26.74,-725,-36,65,1
320,497,339,246,260,10280,8672,10848,26.74,-676,-364,-111,1
320,495,339,246,261,10164,8520,10900,26.79,-601,325,47,1
319,495,339,246,264,9884,8472,11292,26.79,-709,-118,125,1
321,499,340,246,265,10612,8608,11152,26.84,-613,-317,-305,1
321,500,340,247,262,10208,8164,11444,26.79,-786,-45,196,1
320,499,341,247,262,10156,8300,11552,26.88,-758,134,105,1
319,498,341,247,263,9988,8332,11512,26.79,-606,-290,-42,1
317,498,341,247,262,10076,8616,11616,26.88,-578,-169,10,1
317,498,341,247,263,10032,8572,11464,26.84,-605,-554,108,1
318,497,341,247,264,9872,8324,11412,26.88,-602,-222,-107,1
317,497,341,248,264,10100,8668,11624,26.84,-664,-386,17,1
317,496,341,248,264,9808,8300,11568,26.88,-721,-225,41,1
318,497,341,248,265,9784,8344,11564,26.84,-440,-12,-123,1
318,496,341,249,267,9640,8424,11616,26.88,-730,-204,151,1
318,495,342,249,267,9792,8444,11332,26.84,-547,-158,-26,1
319,496,342,249,268,9728,8444,11560,26.98,-606,-426,-38,1
319,496,342,249,269,9840,8360,11620,26.88,-706,-370,-46,1
318,496,342,249,273,9900,8388,11736,26.93,-501,-472,-181,1
319,496,342,250,274,9792,8344,11516,27.02,-552,-37,-94,1
318,495,342,250,274,9672,8412,11660,26.98,-705,-243,-59,1
318,495,342,249,274,9852,8536,11720,26.93,-673,24,-15,1
318,495,342,250,274,9768,8308,11728,27.07,-710,-271,34,1
318,495,343,250,274,9732,8476,11688,26.88,-622,-376,123,1
318,495,342,250,275,9752,8540,12108,26.88,-733,-168,13,1
319,495,343,250,275,9672,8308,11628,26.98,-432,-294,-113,1
318,495,343,250,275,9592,8000,11536,26.93,-1006,-67,-223,1
318,494,342,251,275,8660,7948,12604,27.07,-801,556,78,1
320,496,338,250,279,9616,7580,12648,26.93,-346,545,-371,1
315,496,344,251,278,9880,8580,11636,27.02,-892,-1769,-757,1
315,495,322,251,278,9760,7872,12196,26.98,-343,251,104,1
313,495,336,251,278,9420,7896,12252,26.98,-600,-103,-13,1
312,495,338,251,279,9416,7808,11912,26.98,-462,-229,473,1
311,495,338,251,279,9528,8028,11964,26.98,-579,-5,86,1
312,495,338,252,279,9676,8068,11932,26.93,-715,-142,-39,1
313,495,339,252,279,9756,8188,11536,26.98,-481,-119,-69,1
308,494,339,252,279,9680,8180,11712,26.98,-612,-571,196,1
315,494,339,252,279,9320,8400,12312,27.02,-380,-321,-50,1
